Source,ox,Img,Confidence Score
dalle,1_fake,aadlygmazf.png,0.9305869936943054
dalle,1_fake,aahxgrlfqt.png,0.9998058676719666
dalle,1_fake,aaksjqrtil.png,0.035591308027505875
dalle,1_fake,aakydlwfer.png,0.9816416501998901
dalle,1_fake,abaxzegfoi.png,0.8349442481994629
dalle,1_fake,abzfomfxjd.png,0.9929646253585815
dalle,1_fake,acpwmtyztu.png,0.9868829846382141
dalle,1_fake,adizyjvxam.png,0.9322692155838013
dalle,1_fake,adkpoxtrlp.png,0.9954297542572021
dalle,1_fake,aesvfgnjye.png,0.9990106821060181
dalle,1_fake,afwwethmvf.png,0.9999707937240601
dalle,1_fake,agjsmczzat.png,0.8491408228874207
dalle,1_fake,ahbiztymlj.png,0.7795820832252502
dalle,1_fake,ahnijblsap.png,0.9855900406837463
dalle,1_fake,ahwxcijnxm.png,0.9334438443183899
dalle,1_fake,aieykhstre.png,0.8090780973434448
dalle,1_fake,ajaqvfgsih.png,0.4535787105560303
dalle,1_fake,ajdylzvnwn.png,0.6299495697021484
dalle,1_fake,ajefhvvxek.png,0.997154712677002
dalle,1_fake,ajldduomvc.png,0.9986035227775574
dalle,1_fake,ajwadbiyry.png,0.971004843711853
dalle,1_fake,aksszgcpfr.png,0.2650722563266754
dalle,1_fake,albdpubxka.png,0.19511717557907104
dalle,1_fake,alzrdyourf.png,0.0007115699700079858
dalle,1_fake,amcjhcqbxr.png,0.7067234516143799
dalle,1_fake,amthaokcfg.png,0.9922099113464355
dalle,1_fake,annkzxvqsz.png,0.9888526201248169
dalle,1_fake,aociqzuesd.png,0.1198059543967247
dalle,1_fake,aofcqpcyfk.png,0.13382241129875183
dalle,1_fake,aowpbzokmp.png,0.7573241591453552
dalle,1_fake,aoyyeorqer.png,0.9983172416687012
dalle,1_fake,apdgetedbs.png,0.8036719560623169
dalle,1_fake,apfyxprqpm.png,0.9835461378097534
dalle,1_fake,apwufqzgrg.png,0.9758325815200806
dalle,1_fake,aqawlsbyzw.png,0.38509514927864075
dalle,1_fake,aqdcxmcowi.png,0.9936251640319824
dalle,1_fake,aqfnjpltvb.png,0.784241795539856
dalle,1_fake,arfbiucpar.png,0.07890787720680237
dalle,1_fake,arjjdokwee.png,0.9997313618659973
dalle,1_fake,arnnhazyia.png,0.9992765784263611
dalle,1_fake,ascyfbgfmn.png,0.9968320727348328
dalle,1_fake,asxtxajrfc.png,0.685836672782898
dalle,1_fake,attqnlwqgz.png,0.019903039559721947
dalle,1_fake,auannvrmrm.png,0.06978876888751984
dalle,1_fake,aujwkgbadp.png,0.9564615488052368
dalle,1_fake,awjhtixyqd.png,0.6494784355163574
dalle,1_fake,ayibbogxvl.png,0.9493551254272461
dalle,1_fake,aynkpajrmy.png,0.8752160668373108
dalle,1_fake,ayzndlluru.png,0.9049480557441711
dalle,1_fake,bbdiioaqyn.png,0.9965805411338806
dalle,1_fake,bbmeviacjm.png,0.684103786945343
dalle,1_fake,bbqlufpjnl.png,2.110442983394023e-05
dalle,1_fake,bbsnktsonl.png,0.8149861097335815
dalle,1_fake,bbupregfhp.png,0.9995226860046387
dalle,1_fake,bcdxmvfonp.png,0.4403766393661499
dalle,1_fake,bcqofpsyca.png,0.9502339959144592
dalle,1_fake,bdwbeyarpc.png,0.49848657846450806
dalle,1_fake,bebadtkmes.png,0.9622511267662048
dalle,1_fake,bfczagsxfw.png,0.6709554195404053
dalle,1_fake,bfiknazsha.png,0.9952801465988159
dalle,1_fake,bfuqjvwwlk.png,0.027627164497971535
dalle,1_fake,bghliglwng.png,0.9999079704284668
dalle,1_fake,bhlyixirpi.png,0.9853793382644653
dalle,1_fake,bicflvshvw.png,0.11634720116853714
dalle,1_fake,bjipeebzgu.png,0.9927805066108704
dalle,1_fake,bkyusgjzud.png,0.06796033680438995
dalle,1_fake,blaonzaskp.png,0.5510692596435547
dalle,1_fake,bljmtryslc.png,0.9893843531608582
dalle,1_fake,bnhkqppcfl.png,0.9994681477546692
dalle,1_fake,bobirihsmf.png,0.9946017265319824
dalle,1_fake,bolqiuvdbo.png,0.060782384127378464
dalle,1_fake,bpadvommfd.png,0.0035869600251317024
dalle,1_fake,bqcltegxdf.png,0.8102524280548096
dalle,1_fake,bqeilhkbun.png,0.9957815408706665
dalle,1_fake,bqmyueubdu.png,0.9987509250640869
dalle,1_fake,bsoomuiluf.png,0.9909461736679077
dalle,1_fake,bthfwgfwqz.png,0.9849870800971985
dalle,1_fake,bucfscjvsb.png,0.9321810603141785
dalle,1_fake,buiozdnamh.png,0.7505508661270142
dalle,1_fake,bulfplvjow.png,0.9821364283561707
dalle,1_fake,bvbspxdfxz.png,0.2544724941253662
dalle,1_fake,bwvinmojcw.png,0.7464283108711243
dalle,1_fake,bxfbgvlfqu.png,0.3792650103569031
dalle,1_fake,bxmsmmxizq.png,0.9401761293411255
dalle,1_fake,bxoicyhddk.png,0.9889495372772217
dalle,1_fake,bzuoezatge.png,0.9989174604415894
dalle,1_fake,cbmykoukdb.png,0.9999392032623291
dalle,1_fake,ccatehwpeu.png,0.9999512434005737
dalle,1_fake,ccbrpvitlb.png,0.9716523289680481
dalle,1_fake,cciqgyfbnw.png,0.04081357643008232
dalle,1_fake,cddswasamx.png,0.9966592788696289
dalle,1_fake,cdjghtyvsn.png,0.0709659531712532
dalle,1_fake,ceyagwkqcf.png,0.1806490272283554
dalle,1_fake,ciwgbjibcd.png,0.9924337863922119
dalle,1_fake,cjmyrxrisl.png,0.9900556802749634
dalle,1_fake,clnogwmxno.png,0.9057440161705017
dalle,1_fake,clutkoqhvu.png,0.99918133020401
dalle,1_fake,cmgdpkxuef.png,0.987643837928772
dalle,1_fake,cmjapngcpn.png,0.9823435544967651
dalle,1_fake,cmuzaenxtt.png,0.9998156428337097
dalle,1_fake,cnthnmxcwh.png,0.985443651676178
dalle,1_fake,cpyrataump.png,0.8310404419898987
dalle,1_fake,cqxwvqbknx.png,0.9998905658721924
dalle,1_fake,crqwxhlcfy.png,0.9503210186958313
dalle,1_fake,crwemtqnoq.png,0.5648504495620728
dalle,1_fake,crzzjqmtan.png,0.9028763771057129
dalle,1_fake,cspmbvyjpm.png,0.1857147216796875
dalle,1_fake,csvtttfwut.png,0.19660377502441406
dalle,1_fake,cswedhbgpd.png,0.015772853046655655
dalle,1_fake,cubclpdlyb.png,0.9993283748626709
dalle,1_fake,cubsnkbrrm.png,0.9996703863143921
dalle,1_fake,cvohxivzjd.png,0.9995632767677307
dalle,1_fake,cxjsjqusph.png,0.876092255115509
dalle,1_fake,cyencgbdne.png,0.7413517832756042
dalle,1_fake,czkhjnfjgr.png,0.055989425629377365
dalle,1_fake,czqsnkbvng.png,0.8911703824996948
dalle,1_fake,danyxpbnqf.png,0.999931812286377
dalle,1_fake,dawfktkzad.png,0.8023772835731506
dalle,1_fake,dbcoycuiyt.png,0.9975589513778687
dalle,1_fake,dbifuulczh.png,0.9964553117752075
dalle,1_fake,dbmufhmuzs.png,0.9905174374580383
dalle,1_fake,ddeuvxknie.png,0.8099530339241028
dalle,1_fake,devyzpyxmr.png,0.6663960218429565
dalle,1_fake,dexbjiwpmb.png,0.03934140130877495
dalle,1_fake,dexhjtncni.png,0.9789468050003052
dalle,1_fake,dhepjncjkt.png,0.9998706579208374
dalle,1_fake,dhjedfczru.png,0.9985706806182861
dalle,1_fake,dimuqznulw.png,0.9475715160369873
dalle,1_fake,djfymdweky.png,0.8859329223632812
dalle,1_fake,djtbqkzsak.png,0.29502788186073303
dalle,1_fake,djumibnmaq.png,0.9857563376426697
dalle,1_fake,dldztvvwrt.png,0.23057781159877777
dalle,1_fake,dncoarxujc.png,0.5470482110977173
dalle,1_fake,dojapmtjlo.png,0.999303936958313
dalle,1_fake,dpsfehmqme.png,0.9932340979576111
dalle,1_fake,drnfeijjlp.png,0.9999927282333374
dalle,1_fake,drpsdefmzh.png,0.8607046008110046
dalle,1_fake,dsxuevcdxk.png,0.25045856833457947
dalle,1_fake,dsxzmqgrfv.png,0.07052505016326904
dalle,1_fake,dtoeuxdocm.png,0.9998784065246582
dalle,1_fake,dtvfjwtgbk.png,0.7941555380821228
dalle,1_fake,ducatuyxdz.png,0.9795178174972534
dalle,1_fake,dwgrruvbsz.png,0.01769460365176201
dalle,1_fake,dxvmhjeycz.png,0.8228518962860107
dalle,1_fake,eaesoxacae.png,0.9910256266593933
dalle,1_fake,eayzvzrytx.png,0.9497467875480652
dalle,1_fake,echehlitmr.png,0.9803157448768616
dalle,1_fake,edqamoutbf.png,0.9993208646774292
dalle,1_fake,eecrzmaxjv.png,0.9840136170387268
dalle,1_fake,eelzocmtws.png,0.7516549229621887
dalle,1_fake,effiwpkvcy.png,0.03560851514339447
dalle,1_fake,efgchmasis.png,0.6862084865570068
dalle,1_fake,efykeyysvi.png,0.9999843835830688
dalle,1_fake,elpsbyigve.png,0.9953522682189941
dalle,1_fake,eltlpjgnai.png,0.9568998217582703
dalle,1_fake,enmfgbxzpf.png,0.9983830451965332
dalle,1_fake,enrmnsxepz.png,0.9714885950088501
dalle,1_fake,envczpiyds.png,0.7378584146499634
dalle,1_fake,eoacigirrk.png,0.999161958694458
dalle,1_fake,eolimvhygz.png,0.9991791844367981
dalle,1_fake,eowkckioii.png,0.9957644939422607
dalle,1_fake,eqndltlggi.png,0.16181612014770508
dalle,1_fake,eqtzpzsbnp.png,0.9998542070388794
dalle,1_fake,etawvbajib.png,0.8339848518371582
dalle,1_fake,etiolecymt.png,0.9720445275306702
dalle,1_fake,ettedwuoqe.png,0.7754817605018616
dalle,1_fake,eufbtfldxd.png,0.9376593232154846
dalle,1_fake,evwfvofdll.png,0.9604743123054504
dalle,1_fake,ewldxwaqfh.png,0.3126830756664276
dalle,1_fake,ewspkgvjkv.png,0.04522508382797241
dalle,1_fake,exlwmokuxv.png,0.9568105936050415
dalle,1_fake,exoglvpvei.png,0.021126266568899155
dalle,1_fake,ezfvndjxht.png,0.9994219541549683
dalle,1_fake,fcgojsqxhw.png,0.9325463771820068
dalle,1_fake,fdetgrcfyf.png,0.994012176990509
dalle,1_fake,fdklbxclqv.png,0.9440605044364929
dalle,1_fake,fegqolkrls.png,0.12069067358970642
dalle,1_fake,ffduxyansq.png,0.9505102038383484
dalle,1_fake,ffubnjdhop.png,0.7658239006996155
dalle,1_fake,ffuzczfqav.png,0.9967959523200989
dalle,1_fake,fgbgiwekim.png,0.9339317083358765
dalle,1_fake,fgizsruyxb.png,0.9994656443595886
dalle,1_fake,fgkquzymgd.png,0.009106792509555817
dalle,1_fake,ficowhhyiy.png,0.859434962272644
dalle,1_fake,fiejjmdcwg.png,0.9990191459655762
dalle,1_fake,figfzyfhkt.png,0.09806788712739944
dalle,1_fake,fihznganle.png,0.766238808631897
dalle,1_fake,fizdknwdwf.png,0.029303262010216713
dalle,1_fake,fjjzjquuqt.png,0.1012442409992218
dalle,1_fake,fjxuybiebs.png,0.9894535541534424
dalle,1_fake,fjyemnydtk.png,0.9654865860939026
dalle,1_fake,fksurkvzeg.png,0.6706878542900085
dalle,1_fake,flcafzqbyt.png,0.9996790885925293
dalle,1_fake,flislizwvd.png,0.9933006763458252
dalle,1_fake,flzalpsilp.png,0.5057711601257324
dalle,1_fake,fmlqvsmgwg.png,0.7669222354888916
dalle,1_fake,fneghrqtsf.png,0.7119929194450378
dalle,1_fake,fnjmysjhqo.png,0.7700875401496887
dalle,1_fake,fnqlfrabai.png,0.9860011339187622
dalle,1_fake,fpjptmloys.png,0.9747397303581238
dalle,1_fake,frrzmsczog.png,0.9997301697731018
dalle,1_fake,ftampoyprn.png,0.9813263416290283
dalle,1_fake,ftmhbluvwz.png,0.9734041094779968
dalle,1_fake,ftobdflmuz.png,0.9973633885383606
dalle,1_fake,ftojusbwcq.png,0.8649610877037048
dalle,1_fake,fuahrcqbgk.png,0.3673779368400574
dalle,1_fake,fuqmkbouip.png,0.0002707420790102333
dalle,1_fake,fvbwueqmmc.png,0.9985576272010803
dalle,1_fake,fvfgzexjcm.png,0.922784149646759
dalle,1_fake,fwhacyybom.png,0.01818723976612091
dalle,1_fake,fwnswugajt.png,0.9876620769500732
dalle,1_fake,fwqtzyeait.png,0.015995969995856285
dalle,1_fake,fxxzogdrnu.png,0.9821460843086243
dalle,1_fake,fzkskaljde.png,0.9993181228637695
dalle,1_fake,fzmzemtxkr.png,0.995412290096283
dalle,1_fake,fzrimmsozw.png,0.9998670816421509
dalle,1_fake,fzzunuvfgl.png,0.11145108938217163
dalle,1_fake,gacytxnrbg.png,0.9999772310256958
dalle,1_fake,gaephzrdih.png,0.9988813996315002
dalle,1_fake,gaezkwugoh.png,0.9517872929573059
dalle,1_fake,gayjhkcdkw.png,0.097990021109581
dalle,1_fake,gbkfcdebke.png,0.9982436895370483
dalle,1_fake,gbmtgdhzrx.png,0.9692883491516113
dalle,1_fake,gbzvqfsaud.png,0.9999663829803467
dalle,1_fake,gcenmxpfnz.png,0.32536593079566956
dalle,1_fake,gchslncruv.png,0.5087301135063171
dalle,1_fake,gckzbyionz.png,0.26708361506462097
dalle,1_fake,gczswsnqpp.png,0.9852138161659241
dalle,1_fake,gdnoweboab.png,0.0015944441547617316
dalle,1_fake,gdomuubpmo.png,0.9978644251823425
dalle,1_fake,gfdekurnbz.png,0.4281577169895172
dalle,1_fake,gjpzqplype.png,0.06445733457803726
dalle,1_fake,gkbjdvwiuz.png,0.5047028064727783
dalle,1_fake,gliascthpi.png,0.9282556176185608
dalle,1_fake,gllomgthtj.png,0.38195234537124634
dalle,1_fake,glmtywqxhj.png,0.16986677050590515
dalle,1_fake,gmeufzjqxw.png,0.8798429369926453
dalle,1_fake,gmjuidkgzm.png,0.7937538623809814
dalle,1_fake,gnjefwyemy.png,0.9527845978736877
dalle,1_fake,gpwdhgxzbq.png,0.1927700936794281
dalle,1_fake,gqpoiykvcs.png,0.9902425408363342
dalle,1_fake,gropzgdcno.png,0.06657550483942032
dalle,1_fake,gsjragxgrg.png,0.19063228368759155
dalle,1_fake,gswbqatuhn.png,0.24669302999973297
dalle,1_fake,gtidkpfxcc.png,0.7109429240226746
dalle,1_fake,gtjyzhcqoi.png,0.6132923364639282
