Source,Class,ox,Img,Confidence Score
stylegan2,church,1_fake,000000.png,0.09351829439401627
stylegan2,church,1_fake,000001.png,0.0966418981552124
stylegan2,church,1_fake,000002.png,0.9772607684135437
stylegan2,church,1_fake,000003.png,0.26938188076019287
stylegan2,church,1_fake,000004.png,0.2019670009613037
stylegan2,church,1_fake,000005.png,0.05219977721571922
stylegan2,church,1_fake,000006.png,0.009325092658400536
stylegan2,church,1_fake,000007.png,0.886202335357666
stylegan2,church,1_fake,000008.png,0.9748790264129639
stylegan2,church,1_fake,000009.png,0.0005436124047264457
stylegan2,church,1_fake,000010.png,0.19371192157268524
stylegan2,church,1_fake,000011.png,0.5931941866874695
stylegan2,church,1_fake,000012.png,0.9980307221412659
stylegan2,church,1_fake,000013.png,0.03473464027047157
stylegan2,church,1_fake,000014.png,0.7110862135887146
stylegan2,church,1_fake,000015.png,0.5400214791297913
stylegan2,church,1_fake,000016.png,0.0009594580042175949
stylegan2,church,1_fake,000017.png,0.6807168126106262
stylegan2,church,1_fake,000018.png,0.007737233303487301
stylegan2,church,1_fake,000019.png,0.09456295520067215
stylegan2,church,1_fake,000020.png,0.07062322646379471
stylegan2,church,1_fake,000021.png,0.941811740398407
stylegan2,church,1_fake,000022.png,0.17530697584152222
stylegan2,church,1_fake,000023.png,0.15509328246116638
stylegan2,church,1_fake,000024.png,0.024830041453242302
stylegan2,church,1_fake,000025.png,0.9399247169494629
stylegan2,church,1_fake,000026.png,0.9901273250579834
stylegan2,church,1_fake,000027.png,0.018573559820652008
stylegan2,church,1_fake,000028.png,0.02467675879597664
stylegan2,church,1_fake,000029.png,0.05636981502175331
stylegan2,church,1_fake,000030.png,0.31346333026885986
stylegan2,church,1_fake,000031.png,0.9897200465202332
stylegan2,church,1_fake,000032.png,0.7838403582572937
stylegan2,church,1_fake,000033.png,0.07300166040658951
stylegan2,church,1_fake,000034.png,0.7918647527694702
stylegan2,church,1_fake,000035.png,0.1131196841597557
stylegan2,church,1_fake,000036.png,0.28841572999954224
stylegan2,church,1_fake,000037.png,0.7267292141914368
stylegan2,church,1_fake,000038.png,0.13811996579170227
stylegan2,church,1_fake,000039.png,0.9736219644546509
stylegan2,church,1_fake,000040.png,0.9990424513816833
stylegan2,church,1_fake,000041.png,0.036323431879282
stylegan2,church,1_fake,000042.png,0.12518471479415894
stylegan2,church,1_fake,000043.png,0.15158024430274963
stylegan2,church,1_fake,000044.png,0.17354728281497955
stylegan2,church,1_fake,000045.png,0.7046489715576172
stylegan2,church,1_fake,000046.png,0.9252449870109558
stylegan2,church,1_fake,000047.png,0.4894910156726837
stylegan2,church,1_fake,000048.png,0.05336029455065727
stylegan2,church,1_fake,000049.png,0.18579447269439697
stylegan2,church,1_fake,000050.png,0.004713073838502169
stylegan2,church,1_fake,000051.png,0.3063546419143677
stylegan2,church,1_fake,000052.png,0.999638557434082
stylegan2,church,1_fake,000053.png,0.5342976450920105
stylegan2,church,1_fake,000054.png,0.5872845649719238
stylegan2,church,1_fake,000055.png,0.36620429158210754
stylegan2,church,1_fake,000056.png,0.13576719164848328
stylegan2,church,1_fake,000057.png,0.7396677136421204
stylegan2,church,1_fake,000058.png,0.9770220518112183
stylegan2,church,1_fake,000059.png,0.9230668544769287
stylegan2,church,1_fake,000060.png,0.9041876196861267
stylegan2,church,1_fake,000061.png,0.08966518193483353
stylegan2,church,1_fake,000062.png,0.12569962441921234
stylegan2,church,1_fake,000063.png,0.555863618850708
stylegan2,church,1_fake,000064.png,0.020974067971110344
stylegan2,church,1_fake,000065.png,0.7324133515357971
stylegan2,church,1_fake,000066.png,0.8037129640579224
stylegan2,church,1_fake,000067.png,0.8967301845550537
stylegan2,church,1_fake,000068.png,0.0013715416425839067
stylegan2,church,1_fake,000069.png,0.929355800151825
stylegan2,church,1_fake,000070.png,0.0024720351211726665
stylegan2,church,1_fake,000071.png,0.256727397441864
stylegan2,church,1_fake,000072.png,0.035786163061857224
stylegan2,church,1_fake,000073.png,0.7989353537559509
stylegan2,church,1_fake,000074.png,0.9919722080230713
stylegan2,church,1_fake,000075.png,0.07191533595323563
stylegan2,church,1_fake,000076.png,0.26494982838630676
stylegan2,church,1_fake,000077.png,0.03926821053028107
stylegan2,church,1_fake,000078.png,0.19010978937149048
stylegan2,church,1_fake,000079.png,0.48918843269348145
stylegan2,church,1_fake,000080.png,0.010470405220985413
stylegan2,church,1_fake,000081.png,0.07668843120336533
stylegan2,church,1_fake,000082.png,0.10454908758401871
stylegan2,church,1_fake,000083.png,0.8416569232940674
stylegan2,church,1_fake,000084.png,0.16744758188724518
stylegan2,church,1_fake,000085.png,0.035873785614967346
stylegan2,church,1_fake,000086.png,0.06564410030841827
stylegan2,church,1_fake,000087.png,0.9977193474769592
stylegan2,church,1_fake,000088.png,0.8678645491600037
stylegan2,church,1_fake,000089.png,0.04577129706740379
stylegan2,church,1_fake,000090.png,0.06549273431301117
stylegan2,church,1_fake,000091.png,0.37653765082359314
stylegan2,church,1_fake,000092.png,0.5210065841674805
stylegan2,church,1_fake,000093.png,0.14442960917949677
stylegan2,church,1_fake,000094.png,0.1366184651851654
stylegan2,church,1_fake,000095.png,0.9999493360519409
stylegan2,church,1_fake,000096.png,0.006153764668852091
stylegan2,church,1_fake,000097.png,0.14483040571212769
stylegan2,church,1_fake,000098.png,0.0505388043820858
stylegan2,church,1_fake,000099.png,0.005180238280445337
stylegan2,church,1_fake,000100.png,0.651229977607727
stylegan2,church,1_fake,000101.png,0.06746714562177658
stylegan2,church,1_fake,000102.png,0.9804913997650146
stylegan2,church,1_fake,000103.png,0.9272036552429199
stylegan2,church,1_fake,000104.png,0.25450399518013
stylegan2,church,1_fake,000105.png,0.8249498605728149
stylegan2,church,1_fake,000106.png,0.12505629658699036
stylegan2,church,1_fake,000107.png,0.9506951570510864
stylegan2,church,1_fake,000108.png,0.5272435545921326
stylegan2,church,1_fake,000109.png,0.9779133200645447
stylegan2,church,1_fake,000110.png,0.012960970401763916
stylegan2,church,1_fake,000111.png,0.1777830719947815
stylegan2,church,1_fake,000112.png,0.041074950248003006
stylegan2,church,1_fake,000113.png,0.004378963261842728
stylegan2,church,1_fake,000114.png,0.9457398056983948
stylegan2,church,1_fake,000115.png,0.060780614614486694
stylegan2,church,1_fake,000116.png,0.4459230899810791
stylegan2,church,1_fake,000117.png,0.17427340149879456
stylegan2,church,1_fake,000118.png,0.0072478787042200565
stylegan2,church,1_fake,000119.png,0.000239673609030433
stylegan2,church,1_fake,000120.png,0.5739173293113708
stylegan2,church,1_fake,000121.png,0.9986305236816406
stylegan2,church,1_fake,000122.png,0.014744516462087631
stylegan2,church,1_fake,000123.png,0.06095866113901138
stylegan2,church,1_fake,000124.png,0.6360401511192322
stylegan2,church,1_fake,000125.png,0.012930432334542274
stylegan2,church,1_fake,000126.png,0.10672488808631897
stylegan2,church,1_fake,000127.png,0.2569946050643921
stylegan2,church,1_fake,000128.png,0.05384437367320061
stylegan2,church,1_fake,000129.png,0.7867449522018433
stylegan2,church,1_fake,000130.png,0.01131533831357956
stylegan2,church,1_fake,000131.png,0.06215919554233551
stylegan2,church,1_fake,000132.png,0.14201341569423676
stylegan2,church,1_fake,000133.png,0.03424466401338577
stylegan2,church,1_fake,000134.png,0.8570569753646851
stylegan2,church,1_fake,000135.png,0.3131118714809418
stylegan2,church,1_fake,000136.png,0.7550831437110901
stylegan2,church,1_fake,000137.png,0.0521189421415329
stylegan2,church,1_fake,000138.png,0.3425174951553345
stylegan2,church,1_fake,000139.png,0.9583876729011536
stylegan2,church,1_fake,000140.png,0.04044961929321289
stylegan2,church,1_fake,000141.png,0.517831027507782
stylegan2,church,1_fake,000142.png,0.9950266480445862
stylegan2,church,1_fake,000143.png,0.08415234088897705
stylegan2,church,1_fake,000144.png,0.558128297328949
stylegan2,church,1_fake,000145.png,0.002353064948692918
stylegan2,church,1_fake,000146.png,0.18127284944057465
stylegan2,church,1_fake,000147.png,0.9931207299232483
stylegan2,church,1_fake,000148.png,0.7467527985572815
stylegan2,church,1_fake,000149.png,0.025740617886185646
stylegan2,church,1_fake,000150.png,0.04345361515879631
stylegan2,church,1_fake,000151.png,0.055866535753011703
stylegan2,church,1_fake,000152.png,0.025477055460214615
stylegan2,church,1_fake,000153.png,0.11621744930744171
stylegan2,church,1_fake,000154.png,0.026630112901329994
stylegan2,church,1_fake,000155.png,0.3810321092605591
stylegan2,church,1_fake,000156.png,0.03976750001311302
stylegan2,church,1_fake,000157.png,0.06721946597099304
stylegan2,church,1_fake,000158.png,0.32635894417762756
stylegan2,church,1_fake,000159.png,0.4189543128013611
stylegan2,church,1_fake,000160.png,0.014261092059314251
stylegan2,church,1_fake,000161.png,0.6382914781570435
stylegan2,church,1_fake,000162.png,0.6839825510978699
stylegan2,church,1_fake,000163.png,0.06214860454201698
stylegan2,church,1_fake,000164.png,0.9520085453987122
stylegan2,church,1_fake,000165.png,0.3507922887802124
stylegan2,church,1_fake,000166.png,0.006916233338415623
stylegan2,church,1_fake,000167.png,0.018737152218818665
stylegan2,church,1_fake,000168.png,0.7307562828063965
stylegan2,church,1_fake,000169.png,0.19386392831802368
stylegan2,church,1_fake,000170.png,0.6579858660697937
stylegan2,church,1_fake,000171.png,0.4884742796421051
stylegan2,church,1_fake,000172.png,0.07426808029413223
stylegan2,church,1_fake,000173.png,0.18065832555294037
stylegan2,church,1_fake,000174.png,0.7094284296035767
stylegan2,church,1_fake,000175.png,0.39141905307769775
stylegan2,church,1_fake,000176.png,0.4891948103904724
stylegan2,church,1_fake,000177.png,0.6575549244880676
stylegan2,church,1_fake,000178.png,0.007078726775944233
stylegan2,church,1_fake,000179.png,0.13028545677661896
stylegan2,church,1_fake,000180.png,0.9213929176330566
stylegan2,church,1_fake,000181.png,0.1587810516357422
stylegan2,church,1_fake,000182.png,0.0010800070594996214
stylegan2,church,1_fake,000183.png,0.008596893399953842
stylegan2,church,1_fake,000184.png,0.8622950315475464
stylegan2,church,1_fake,000185.png,0.03521382436156273
stylegan2,church,1_fake,000186.png,0.05897781625390053
stylegan2,church,1_fake,000187.png,0.2798166871070862
stylegan2,church,1_fake,000188.png,0.07588452100753784
stylegan2,church,1_fake,000189.png,0.020868025720119476
stylegan2,church,1_fake,000190.png,0.03245192766189575
stylegan2,church,1_fake,000191.png,0.052449941635131836
stylegan2,church,1_fake,000192.png,0.6773778796195984
stylegan2,church,1_fake,000193.png,0.004937031771987677
stylegan2,church,1_fake,000194.png,0.0051580616272985935
stylegan2,church,1_fake,000195.png,0.01962978020310402
stylegan2,church,1_fake,000196.png,0.13911007344722748
stylegan2,church,1_fake,000197.png,0.0028019286692142487
stylegan2,church,1_fake,000198.png,0.07155440747737885
stylegan2,church,1_fake,000199.png,0.6596845388412476
stylegan2,church,1_fake,000200.png,0.011815709061920643
stylegan2,church,1_fake,000201.png,0.2909184992313385
stylegan2,church,1_fake,000202.png,0.5463305711746216
stylegan2,church,1_fake,000203.png,0.9957250356674194
